AuthorId,PaperIds
340316,2203193 84750 84253 2253402 592029 83632 1857300 1188020 1692648 912016 1313485 702952 2044097 
341319,1922261 1636858 1169531 437683 1531440 246127 1422893 161703 946090 1234301 374759 2184518 527140 627491 2150172 826778 789892 1627799 1772757 1460372 798675 1839314 1365101 302478 598666 2052102 1798213 650436 187011 945154 1765312 1574080 659978 689515 1023453 84141 1370047 
341710,2090202 28242 2025159 501201 525571 1132732 330157 1584499 1653953 666366 1534205 507445 1288699 742698 112507 1671014 1682261 1501471 1063352 1436873 1445292 293950 334204 142576 4244 647700 1522893 774348 1200497 1437881 583685 1099911 1697176 905201 975154 1415634 1786127 2097286 1568392 407018 12734 1049989 1611867 2095379 11780 1373637 114810 673306 344187 373355 1951749 605812 781176 2170282 2025099 2173077 797746 48363 1146426 1336108 140125 12666 1398293 347702 2236774 1300162 1377379 564256 1956289 785825 99312 1077049 2010120 1931503 1962665 1423815 1566950 1470989 1413503 896201 1278284 892085 432621 1378195 1561804 1601461 1391558 1995929 2066069 1307627 1333547 720514 1232357 984711 1700666 1731528 1710715 925504 620832 948585 879912 88143 612335 950271 375506 1175450 1632156 1229581 1794271 1598583 1260886 278422 1900036 2037157 1053870 850211 1605472 2217833 1001753 568957 1267014 914773 1156930 308697 1582380 975390 1305772 276389 549032 321527 536339 1762586 916579 918522 325697 1107292 2047122 1399115 830356 450687 1568474 1426315 1069397 163204 440656 1808578 1903136 738737 2202921 570899 1706866 314882 1507922 1495036 1176563 546237 1038886 1991715 1424056 1937647 1323899 1576090 1121886 652427 1144601 922189 2132644 585587 776272 386156 900686 695605 311518 2161267 166153 335200 511133 1088361 2134070 433938 1970168 252354 1786568 1671745 2170231 217690 86201 1703753 2161202 1233230 974655 1282405 1364677 1161924 1564719 1779760 1647258 914967 137173 1382273 623115 528077 974701 731005 216625 292095 686403 1523490 1552235 1375432 1675642 1840042 1786971 528337 1636128 533789 2104336 276350 1830638 398931 377385 1821448 2148087 1443393 1000966 504080 571376 1387290 849534 1292838 1467391 431746 1173493 1918964 1663982 1287102 453609 1347554 202965 1916580 1866956 16338 1939406 784332 502729 2200566 2037698 446398 2102200 2064310 1971125 521136 1342109 571308 921388 798022 1525666 891433 1245509 1822761 1692572 331671 2023918 185761 956304 1931147 1695624 162890 134019 660341 791985 979591 2031079 1833834 2093201 1901414 1430371 502625 977381 1684317 1959771 1776471 662356 1653363 1345360 155471 143159 1518410 1413949 1104521 650035 793388 142471 605992 117539 1252124 494357 1209108 748307 1435436 2041606 1329451 92927 1601278 489212 1930998 752373 16116 1618675 2237012 1790126 1581522 929508 2060923 50914 1297113 1155796 1040163 2003659 519882 2057676 1422019 1083071 395965 1809084 509308 2228918 1732277 1099891 741041 984751 1387181 1990003 433830 2113185 1708699 1324696 1080981 1387155 247234 1699465 787079 346219 1129089 1288832 1697649 1032828 1596026 810614 8816 1829486 1477225 1568360 690790 780901 1477220 1554019 205405 634459 1482328 379478 1952340 918042 15935 1874493 1984054 1141291 2037287 2085412 2107482 1979932 917423 1788438 763413 948755 1668623 1276421 633340 569599 1322364 1091064 1534691 80374 428530 419312 968171 194023 2249190 1434082 1149407 886237 1831307 1252822 1723860 2191827 1656268 1096951 360905 1273288 1320387 1421758 652731 65977 1341880 666036 1033144 367077 459178 1852840 1463712 1250717 1251567 2152438 1902998 2192785 1215532 1375627 1579396 504189 1438072 143730 1014674 34705 1190237 2210191 1506649 1131859 2018639 468298 2127414 1928513 2147647 1328110 591161 104759 1681716 177455 1667367 1306916 1113377 567580 884046 2189594 687381 2090273 1848578 1327357 1783036 518868 1268984 694519 823131 1519858 1153263 969471 458450 614421 2069737 804072 282150 1519837 1332442 1492153 207063 399573 1738964 1183951 1592519 1200319 1908926 361656 1748147 206002 1769648 2069678 1255282 1233065 722087 978083 1338529 1527967 484508 1164443 998552 895125 929816 2009229 177290 895113 1982596 1173635 1814378 373875 504939 625770 2057233 733285 807010 425053 1089628 210010 51283 1765458 1560657 1330253 2111564 1485899 362570 137057 2037830 1331267 1767490 319551 558132 860338 958508 2396 541474 1826841 600088 550933 705003 968721 320528 237580 2050059 110517 1504264 
345516,2060270 1928189 1296036 1238237 1343902 1312504 1209742 2222613 1282686 2081294 627118 1721715 1144370 2178480 1181485 175276 1801771 508201 53160 1681189 1561572 257825 1778656 1840543 1721436 757860 693781 1684786 442312 116900 26049 1918528 
347249,931699 28158 1687212 282886 515470 1407156 1092235 2020116 398460 1284385 1792881 1161900 1541449 69181 1922220 1341466 676443 292711 1169713 930203 1650891 206950 1364817 83125 1214268 435303 1607600 761806 472179 872160 92784 1104956 657251 191955 1739656 1085775 1568136 77555 1828385 906712 548975 663464 104153 7458 1125908 1538943 1253853 128373 651678 2213838 2110355 2079437 1207847 167825 1487482 1408230 553785 1087974 209265 1396484 1133025 805796 1300950 226576 917799 937636 1260188 469902 824680 1727435 465889 2155321 1510420 523527 535674 643432 2109411 2090823 1282749 1112913 1163740 1447244 894876 215960 1238918 1444736 377164 1027906 491315 141085 1152785 46347 2012408 2113783 558830 438480 476865 361150 1926318 2213007 2092908 66182 536708 1882814 1146962 1665059 1324573 75793 1263276 908806 968854 246152 2018916 2074120 776993 240721 425772 1053246 344891 2035919 597344 299497 1457080 1929520 235731 2206498 1920039 1085960 861251 286924 436646 2115527 715777 1590738 1240150 1966888 250652 1512821 1768556 482287 465576 976162 1969764 1355460 2015538 918868 355876 2031833 1324534 162785 459238 469474 967814 142773 2091951 613105 35745 343954 1600900 1206507 136066 1790333 858487 1644398 304492 1050473 1549668 1102307 985929 1232705 1605435 2132271 1441578 1842396 958598 667423 575620 1128718 314124 411008 1307944 649520 1226466 2157276 1066712 1613013 213710 346827 1210055 34501 470715 452276 1466565 998034 433805 619660 297096 442499 1572360 1174486 373875 535936 1379950 1991777 1023069 604758 485460 312389 961081 1086512 2153565 624682 558624 546335 2197529 2079247 278540 348160 
347344,2214225 1037497 1181719 8534 1279573 661619 551122 1134263 2034858 1218786 1823356 533391 833160 1031207 
347648,1562080 1802348 
348262,1014407 1284622 413428 1218632 1761458 856559 1082212 2056031 1988580 238204 2241330 574201 1334775 1052022 898323 76145 352496 859758 1954541 1566826 1339752 76433 570468 510306 638433 1758812 131163 1462713 817493 314962 1229008 347211 110402 1030081 1825344 555199 820925 900572 2204596 2167481 1709112 970295 1314846 605876 368147 645805 1636010 1131177 1850152 1029413 12834 196641 916084 499230 702874 675521 537878 1853461 1130899 275858 494097 553069 1398018 1765002 1730823 2218373 1607428 1641347 878210 
348480,1187150 1393468 1667278 2246334 1354045 617719 784446 1562288 1246191 1121645 1838892 659627 2113892 314147 1731868 217623 168785 791596 2118926 1026615 685676 516360 1521413 1963138 1224960 
349422,36462 2052550 1054892 2085959 1069288 1083767 1168678 1981701 1633458 
349705,1203759 449742 988525 212895 2112297 1553128 809001 2041510 834692 23987 1308305 
349745,1408288 673755 1762493 814330 1624312 2257192 653035 1048346 1027863 935307 497096 279259 1676867 1414464 671512 170863 1675571 255026 2203208 1471357 1231147 772709 129379 517978 1248200 1521616 1454543 626957 1082954 210761 606273 363521 
350873,217557 1569531 1896698 574457 172536 2145775 2049589 471281 1130480 1978095 2088171 477418 1851369 929207 2233314 736219 2169816 393934 1494738 756689 905167 1417678 1002687 1673382 807756 161479 199622 336324 405187 882624 653173 475838 802890 1805499 2204855 1672630 306356 2116786 654769 1493149 1978031 1367726 643755 1011623 1394598 860325 364195 1926045 2028443 932762 1320132 1665944 1708951 116374 1469077 1522580 988563 267410 1393296 1475983 1048974 943849 115849 1423496 360583 597526 677093 973698 366229 79741 641915 1993236 1022583 70006 820085 898195 1651304 241519 2133613 273772 1418602 160104 1987937 1043039 1702089 353880 783442 1121104 1748044 592715 1306442 1863533 1104197 788799 1840444 1219385 570680 743223 223542 1233205 1414451 1586479 1135149 282412 800810 1889321 1163303 1646884 399139 2236705 1047426 381980 2115867 265752 307990 39188 810679 1085966 387970 1749515 1603080 1698566 134659 1760770 
350969,2240239 1041399 153490 1231070 1798911 547836 2025641 647158 1879219 626157 758252 1770729 244452 2229730 914383 315853 279242 688072 1002661 1834176 2244799 213947 2235252 1432248 1590451 1039094 96882 382063 637864 541092 1279346 1496744 1242016 1069807 807832 1438356 1582733 159936 180860 425083 1795954 1479023 1465490 536683 1135209 166760 77155 2186336 706559 1502558 739599 2158905 1955924 769619 1004879 1986658 1157447 2235201 1802814 1980731 2187321 358712 479031 389364 1825331 856113 1788975 614449 2243078 1428742 67609 1467928 2236438 923155 7768 278543 1572871 259590 451073 986622 1775743 1275893 1947124 1125288 1896683 1203430 1921573 672477 406180 2091736 671436 2193862 1306821 678844 1756602 375721 588709 1411227 2193815 1388946 438923 811244 1088903 1908868 1305986 1692031 871033 987253 439924 1863020 1253606 1338210 679768 25937 358468 1238834 1414441 1559750 564237 776962 1807872 
351253,2080574 1685661 894427 1544249 206263 1597969 1824963 88306 1120465 412272 1556893 78702 750700 1380137 226599 1676485 669155 1054849 998976 609461 
351873,321450 1297663 108542 172426 25719 754099 1177198 790759 1591885 1056970 489033 167620 822019 235133 892322 428510 494297 560456 1600030 1808968 1705264 235247 627307 28007 125984 612164 2027648 
354153,1134437 1400524 2254474 1027799 351637 1992881 1913880 977827 
354387,1948928 720312 1366972 
358264,1712092 1585992 1410387 2014100 1957239 1758990 801905 662686 1367564 552319 39164 1152123 998520 1544817 827631 1537899 1816810 1877585 644709 726244 1432291 669280 666962 1207505 870608 273999 324707 1193919 1974440 21176 1779893 1755432 134956 552540 1217704 1869734 1674914 1024799 1227933 367765 1649170 1016081 1328783 988680 20870 1244548 1512195 
359247,2212532 2207461 1985533 1484814 677835 703667 470821 1625909 1372064 1998806 810932 2078995 1888397 1326404 
360046,99163 308130 1448520 1314158 34282 2245781 1252037 1607351 1349913 1739050 2252257 726230 286101 375806 1463291 965436 476363 1777395 1859314 1672048 675835 12155 1530812 1616849 76475 1513698 1978972 1549020 626139 2030936 749055 685137 1630040 1958861 1839564 1101642 1147590 1832515 784065 256192 1063868 1185055 2129722 118073 1155767 1935390 682292 1739314 1127727 1194668 1581739 1489450 11996 2221480 472994 1870881 795679 882334 1871519 2164122 318360 900247 587922 1612433 812176 867727 1443852 230281 780808 854789 2199556 343403 1273602 1624577 234880 
360188,620076 913486 1494783 2104837 1222559 1066121 656029 1835929 22049 1345016 536679 1033982 652132 2130657 424619 1386325 1902334 483532 2132722 725232 2047982 1665558 622316 2117609 1027304 1620455 1379555 1599970 494032 2093059 815582 2149559 22236 1910116 767700 547282 2117708 473797 280395 1452994 1522881 253624 960669 1205679 340907 511400 423335 1739942 86176 1925358 1451660 813435 1980536 1200659 694721 1859951 701803 967274 550246 711519 136028 85092 1576280 93270 371982 1773989 1924433 1548111 2240845 121675 1065288 910919 894275 1603393 1031227 2252344 1532126 440884 136174 1025246 31581 1728037 1280284 1793301 143118 840348 2221060 812457 1374756 2177318 1037195 1382775 1099607 1768954 1124371 1082106 925693 961705 1121523 1088168 1816103 52261 2036442 1985591 1750225 35656 832462 415436 852423 447099 1002688 2153916 511647 731834 1929545 1733812 1516084 657842 500808 586414 1018268 183461 1288866 1349535 1876892 1225113 1543060 2169490 1178333 304271 2162056 910983 36998 478853 408451 470527 387434 140154 733588 341176 1197932 58683 141405 749911 417868 1136458 674121 1969990 1637701 1693129 111168 538986 611380 139913 34102 1849132 1181688 1420124 638759 215330 1680863 2153495 496150 588549 528299 809216 
360774,924028 1575546 
361735,1157247 1887934 510077 1895548 1010107 674916 1626871 2068725 392116 240300 1463146 790205 2151847 2243430 258854 5092 81505 174367 1457693 1609052 1625433 885079 1287254 1378837 225556 705683 1830994 2057551 1938700 2249751 1741566 211335 843653 1235523 1774658 372531 987375 
362848,279169 1541532 349385 943584 1821537 1483532 1574632 879701 996730 721708 2184446 1480835 855024 1654503 120832 319740 1218678 396245 1782534 1108159 2031583 1404109 974790 368987 1162516 466355 714943 1661764 529599 1990206 1523954 1597937 2215152 902887 485986 1402203 786906 936739 534224 1030219 775744 129719 681472 1073717 1144233 24356 411419 1266244 1773720 117649 1252874 1387857 853213 1246922 1985467 406753 567025 1321941 1848732 237363 2067691 1724150 761967 1608940 1465038 1385027 1489982 171452 564013 1081763 7586 1208725 2184971 1527944 50566 
363017,641232 70807 649381 179775 1265485 630357 983292 1804282 1722105 442728 1188978 1164273 641519 609768 1079015 1620582 1470054 138721 1294815 1663098 1539343 771799 1250006 690005 711890 1153873 1628495 1133643 1567478 2009540 799136 1284160 1846407 1318195 1679147 1561130 1946407 1831075 96160 1027311 1381528 378390 927119 1523084 183307 1666695 1744006 378373 
364279,1688085 1161302 1674532 943684 1506783 875116 1435643 1980700 1028155 1742521 1101951 2078845 1908474 1781369 1016293 1875069 1020733 1977493 1781227 1863146 1961577 1306086 1465701 561508 612667 1305826 693984 1991901 13657 1319929 652115 235343 1703627 2029255 1260357 260802 1380161 838974 13322 1541180 818107 446515 198677 182331 1162928 60847 1488429 1727098 1673445 237411 1214224 1854479 1602446 95554 1031562 1112513 1703429 1779332 
365661,1540804 2109825 2139332 2072724 1490175 631975 921692 202757 1968125 1351385 1728685 627564 1919410 787182 805354 962409 1700771 216290 461189 656652 2026444 187144 1432234 1383148 2052361 1122412 650756 1187984 1796613 482816 1925937 294718 1030140 4472 508304 2104977 1093319 
366878,1838299 1876556 135854 1567646 188090 1741946 1705003 1826918 1170904 2085143 53069 48512 450952 773728 2169598 457722 606957 1658025 488484 1151954 1183882 1226125 1510785 1010458 616629 1085183 1619102 2229044 181144 2127835 2221286 1322717 2139739 1459354 1510545 819558 1541291 
367098,987576 1146157 2195545 1721725 2070365 1801116 202317 409047 112262 486453 270253 2257619 2144173 1193646 251282 1974763 1689013 1260322 214043 1468506 1239319 1181398 303508 1998611 978002 185420 1370698 854732 607105 370496 
367750,1484191 1863421 2234931 392443 102778 2055512 261847 696949 1940980 1230611 2199729 1260912 24029 1321834 1621063 392102 214466 1969728 
370938,2048288 1623500 1251419 670899 929604 239259 
371283,1194757 
371995,1997119 2018942 1751929 1949591 1157686 1855318 2158736 21102 673901 639574 2066824 165157 1397956 1663715 172229 498224 
372511,2094485 2032380 75509 14049 2026893 1141851 38412 1281478 1143526 920931 578658 
373883,678580 308637 639896 417566 218609 1187198 1393659 274117 
374864,1293003 1724596 2016810 1547513 1271166 280574 223836 1492601 919159 1237495 1877479 276197 1688288 102877 1690460 644699 2037561 312020 936531 1261650 25681 1398989 1704779 503114 2213704 1544901 602144 946621 322232 596691 193373 715564 2033927 903721 1687464 855463 997791 1485854 975126 1448469 1938196 619402 1118337 2144129 1439487 933476 1205408 1164704 1913059 528809 1769177 1364691 1923897 150790 697387 
375941,1250948 669051 2117613 1611182 1734440 212602 1307751 
