AuthorId,PaperIds
701729,227940 2157167 1982011 1195685 1369 1650072 563802 80502 1487717 176331 445402 2129035 1315106 1321526 1025371 2057865 516528 185130 2186352 2161577 224088 70060 1361215 759637 924887 2121385 982906 926801 2064635 501573 590917 1922788 1014160 313996 2222859 1015362 1280908 1672777 4819 220111 111249 1614157 2135278 973716 680464 264995 254887 367792 1153012 1318480 1096776 755775 873659 1251415 1720078 519216 2098936 1179713 732996 1251092 1297622 1701842 1239330 597347 1419965 1977976 1194628 1870163 1618961 1099449 1039391 1863973 1640946 2010705 1837953 140675 1366245 208312 146866 1521191 497726 429122 464206 1334747 1772075 2065034 851406 1459966 1204463 170307 1817881 
701853,1941867 253037 889993 978797 2192802 283212 1267826 2096978 2163940 444259 1891295 902804 2183748 1738558 22689 429287 896862 776403 275535 2086041 1781201 1812105 61334 2212905 2108579 150284 1359996 1756833 1184879 2070643 1927257 240423 23873 1289970 973329 556706 1613549 900640 555834 2217 869222 234163 37767 816320 356790 264382 2183546 270955 1286412 589402 256202 
703615,2100445 1789831 1442218 1220892 1121995 966990 888445 556996 434085 372429 353131 301463 
704334,1254126 1254126 1254126 1254126 1254126 
705536,1283994 1358332 1418637 1166895 343853 521664 2237345 1049623 1990945 1377990 425559 800561 1982362 2219260 721765 573302 1513142 1547922 956336 343079 
705673,994199 2068525 2038256 1855845 1833371 1458551 1141844 996400 967531 545771 480250 305309 202199 2185968 
707009,892047 1852636 315079 1564840 900871 704984 1571118 949929 394568 1880108 275474 408197 1310357 236031 149179 2162931 643059 20221 906879 2217485 2172631 82408 201621 757704 1121048 962758 167513 1876932 97846 1441871 1044399 936194 320618 2598 2158873 343184 381514 1469530 1172157 1132201 686597 1657882 1504650 1234166 1574066 172619 951778 1369404 313539 802162 917209 129773 2246834 2128433 1355122 1521544 1744453 2258005 669236 2002579 1260049 773219 390151 912217 641320 514169 1879349 893899 2248235 550582 960572 747160 12552 770962 758584 1704243 1468332 2258021 25751 1845942 1733813 723929 598119 985623 691439 136876 790873 61135 1477779 617468 1716326 1433074 51394 310922 480209 179218 915045 194261 1459555 1449499 4909 1313200 202497 1616440 795691 218785 813113 1394977 217331 608206 2093803 1859237 1178286 1992252 164422 2119187 470206 1291416 1030919 1674021 1518967 2177561 1855257 923488 1859596 937660 1950190 1565031 1971663 1194127 2257087 1247184 
708729,280206 580617 1514839 1681783 2250931 420809 115339 1082543 214218 1505397 869585 804054 1644645 1129562 468397 429442 384438 575373 1808192 1980199 1696575 1567483 551545 1444874 1344655 102606 2230277 2072098 598454 2245127 1975903 1932779 1708653 1703858 1616953 1540817 1423115 1421969 1274150 1260437 1011455 929866 924981 573145 348807 209935 175650 120318 60452 47412 1362560 586132 1289188 1488035 1066756 2054555 727523 1692896 1487085 33848 1214407 1221426 1221295 664262 847578 1598728 1881437 657231 548633 1004984 1939069 1807729 330008 921044 1621222 2154586 117024 1121709 97025 1127841 968678 356714 650068 
710373,885125 415914 305344 42324 1577469 1267715 1411595 1306926 785463 228097 732464 1404808 1543831 553823 588601 2150229 614582 1784903 724928 617352 707746 721125 577721 2064724 2020411 1865549 1665087 1228247 1844317 1824156 1527090 293794 110852 1864638 21568 1309920 1702817 1465338 835628 2152393 1729015 879113 565728 91100 1768849 649907 556139 1465221 1504942 1192928 377222 21292 1854308 607264 1987911 2073131 1260294 280570 1812099 46978 361652 2178937 1948904 1308544 1549593 1922778 1832931 734339 596826 422208 1681975 2135390 2049891 1061093 2245567 1723483 470544 378018 896334 1760673 1425167 1423572 71783 1596193 629862 2001603 1592049 1635930 558807 1218292 2070698 1967241 2112913 1675692 1523726 1262786 1201348 1160547 980057 788119 766105 554795 1525530 952445 225753 972432 1693168 1359607 1120155 578310 1347738 44158 1281289 369881 1261818 1276431 745832 420645 1454959 2176280 2159837 1483415 1384825 404442 887224 1281972 1879054 31877 1618755 1699169 2124099 1555214 1113008 18484 693364 1842848 1792087 752093 546887 591201 905607 1637901 1998666 602045 707793 352183 753564 2135625 289573 2047213 2234893 1160440 1964895 1081917 1232147 530377 425939 2122040 1518270 1114206 834201 1152440 2167362 1499165 1628219 769367 1096820 1101225 2175936 1905808 551919 468310 1944374 1018561 2140776 174977 2140968 687935 1880612 1618281 685494 105953 1536676 597129 1654713 1990263 928340 2244688 2143437 516830 374963 936109 587562 728257 718925 1746129 1702761 1008443 2022536 1674427 999590 1459388 398893 1791440 1563173 11730 1765588 1953010 1690464 1440560 236172 384483 9996 1580605 1341784 633144 379528 1894834 1072922 915974 334947 1764654 1534797 796848 645349 694018 375582 181082 7639 1093891 1911405 243685 420302 27873 592794 531859 946954 1831660 691820 595167 490863 1270626 1901596 1848959 1818199 625840 2171261 1701787 1152250 1441629 123830 1939906 1762979 812038 1137034 1678601 633500 376633 178264 128619 
711962,2219396 401318 1946926 1322499 2129804 1681913 1557600 1108822 1081832 988347 88194 58886 128663 2010762 1132245 1831511 1309115 2198998 1281714 1705357 2062904 2148614 1767979 1247810 2096230 1254888 
712548,1908952 1038937 2184364 2124383 774007 853854 1176715 1962254 730924 730924 1085320 1085320 2057162 2146835 2146835 452996 452996 1693378 1156302 1562739 1457109 1457109 1143670 945034 180709 321526 1540942 2070555 1051977 1302016 1139677 649453 1075852 504665 1927184 2217875 2015038 305820 1552870 717364 1777410 1803010 1377936 1070657 1187720 503144 1736491 733688 1053706 1269254 1049773 403286 64303 388649 938529 1247732 1464321 850634 1577406 2179373 2090830 1924705 697223 644912 1831195 1598015 1143331 714192 178338 213078 128549 1837465 1836587 431192 1253834 1552138 774189 588998 403166 1678726 289787 1722195 1535478 145494 523048 747720 317511 1254944 1254944 1092415 1795591 686435 60668 1557542 257728 257728 2196994 1136533 1613558 1856388 1408362 1408362 977130 1822874 1351983 1351983 339949 2161174 2070228 954527 2117563 792250 2223015 758110 346634 1671233 1293067 321336 1258763 1402526 1509021 1575589 1653862 289141 926099 2096837 672247 2248584 126178 1857411 1900079 1896072 1696271 2021225 865039 1525549 1420596 112657 137294 1395224 1395224 509064 509064 
714659,354400 517908 2038503 1454797 660553 
716020,2008919 1893946 1850694 1807717 1634802 1632009 1471343 1461729 1461348 1394853 1346276 1019718 931837 879261 860457 713397 364455 234634 134273 8186 
717673,473345 1319767 1530808 1215286 618312 201496 1079729 478047 1545665 350357 95380 720736 1909318 987868 1776504 391394 2053772 2002824 1671993 582109 442546 57208 444282 2247337 1143107 1288662 1562619 220393 1109254 172996 1015563 1008505 739859 1851122 1923504 1869990 1688084 1244618 2110039 445917 1152818 320109 1294008 2137782 2005467 1506681 1213559 1058692 636076 613393 134590 1965280 1181721 867319 1864024 1670092 1641724 1598542 1444796 972842 759603 277657 1047658 473565 1784856 2158390 2062915 36141 510242 1492167 825174 552293 1519764 1950500 701408 561567 382430 1732042 1401018 2016997 1297215 2058044 1683307 295367 98181 78356 754927 1828790 247766 878344 31435 1119394 2221038 2005371 1232407 322447 1436560 1329274 1298160 1148816 1063278 248182 1725098 1984181 1614498 1936536 1863706 1789566 1670702 1521969 921861 830610 655350 408076 314955 135414 114937 1907159 1733624 1685666 1605676 1074538 896645 476864 56587 546963 68009 1977275 2151899 1480189 1007735 130576 40795 556136 2126459 1563657 509170 960440 1273075 1980042 1437788 1469796 1038835 320836 616691 2074177 192213 487905 1180491 1130069 958785 1561121 217923 1777476 380570 1248063 930920 2219886 1698266 1128194 768188 1887756 2251313 1864656 467957 1030097 766972 450712 1405055 1577530 
718123,2141035 1957767 1578866 1396214 1160220 1037030 728431 499127 146810 
718378,2057249 1421207 1178703 965883 747400 735201 617361 521368 336697 311280 
722001,1886856 1639069 1535699 174289 
722150,1417106 475420 1479245 1796883 174190 
723746,1050862 2235533 2201881 2118406 2084654 1868827 1818972 1795795 1785615 1756820 1686920 1627110 1589552 1532307 1470471 1432323 1386396 1377412 1369767 1356143 1285425 1249199 1202685 1081648 1072924 1059963 1025480 962609 917979 822783 771902 707052 559869 452038 448265 412940 364976 309469 234146 66736 5832 
724113,2221452 1941263 1756891 1732228 1693189 1510951 1507395 1464135 1353102 1280258 1279920 1173275 1149146 1117969 1114681 1042618 872150 670117 642505 613851 610953 496378 396160 77713 41413 
724652,278762 2132447 1293707 1221029 660969 649512 524399 34646 1727262 659692 1991112 1728766 1379806 1127506 1098099 309663 223175 1002033 2143066 1575435 695371 2020039 661582 352652 680280 1717884 1981887 1921475 1764769 1161405 463372 439045 290851 250983 849015 1566170 1188417 475178 2044512 441022 727034 1207340 40134 735728 1881933 1096211 2142506 395290 68488 2193693 1301156 957664 631918 1883275 1511866 1779165 1563685 1128332 1105555 514862 1820122 1817422 2230337 2150870 1499761 2145280 2225438 755138 189858 80133 1817842 645440 612610 1653895 738987 135039 229394 769631 1485255 1656036 1323774 660491 317784 1535961 1529615 863274 549373 66041 402634 1801456 2163150 838056 1629264 1909105 257087 265397 2043164 1805436 1574889 595954 201527 1477658 188205 1854254 676779 1953882 1790975 1120579 1957627 2119490 1023775 627852 1510873 2055325 1287006 405669 1457410 967131 1542693 1765941 1943474 992421 741328 1967783 228631 2224452 1312668 1905113 1521148 544579 300537 1625344 1108126 18637 358081 1009527 1834291 1614968 2219223 1997293 424673 873275 1240465 315609 1337890 1537024 830315 936372 1896913 1810967 1466593 2161772 1976183 1857201 1253725 556311 329708 2136213 1989801 897531 910182 132328 638003 2188046 1923645 554686 539223 1996554 1687868 1058364 675820 1953778 1258519 864441 1565099 463905 1255375 2177134 583039 2226529 2102363 1874228 1500197 421155 1346147 2140563 1367467 1364477 900764 2002074 1620924 
725788,2223437 2223437 2223437 2070781 2070781 2070781 436518 436518 436518 
726292,51165 2029385 2029385 710178 350001 256162 1251551 858680 208697 821287 685733 146085 554569 1442125 1188489 1036245 868128 1057761 123774 496114 
728210,2100456 407012 1397245 2141322 27154 879419 1772714 232737 661216 1627069 1143984 1660928 369179 2040522 83223 1323449 1736313 1690668 1754445 898800 1565617 2195053 1611535 510342 1165993 1400851 842318 750576 958186 1337271 1739063 2160579 303544 1239739 2167823 1268046 1343332 1303727 1533428 1748730 295298 657417 1860942 811673 706156 1380509 1079652 1981310 1839238 1050868 1097533 310795 229293 1431868 1706179 1817699 172753 1723093 1510196 1397226 1080892 1481119 960258 1365813 180195 1070536 2055968 1642245 526963 681970 304208 77503 1430775 328273 1401218 378032 1377632 1507751 881076 603747 917872 362473 1531102 1283291 1079873 89556 1949358 25610 1549871 1762030 1933690 1448679 1064634 1762930 121529 1922553 1226344 85602 1459029 101372 1457985 581248 984927 226097 1680607 1453032 877604 34411 1165809 1290195 1261778 57295 589666 610379 269266 489377 2150187 2097867 2130563 2250185 65190 1411187 1153365 262422 166765 1653989 1815732 1515125 414893 10511 1632500 2214709 123855 1590139 1723210 1704968 1890516 1252985 881073 1185355 1768649 1172013 1633772 385239 596580 1576190 2056309 2032142 938087 68441 1060145 385607 1647800 955711 122852 2185405 2205243 2102448 408844 1624966 372936 192190 910001 231198 184974 212385 2134834 180687 44883 288052 943569 298702 1428122 1471770 1307796 225427 2099422 1773800 1203160 2180445 747914 1849635 1020257 1587231 1334220 629537 2149254 1284222 490980 1212652 358216 1448038 2044907 454354 377300 475098 1449589 2099673 1984785 2005922 962494 604459 2007366 128209 699353 805485 1529759 599293 1674562 1631106 372172 724296 1805271 565395 719153 2039825 1221045 320253 1895335 1529029 403954 2126451 1466145 228982 575677 1550475 1702365 2010153 1518879 1471912 1403395 1295474 2016435 2168547 61801 1182121 2037732 1017426 520012 167697 2109899 1848312 1323105 1800411 489225 1872061 908007 1462114 2241627 980754 1581401 103304 304928 1504915 1391532 420828 1705853 750931 1247 692002 1915699 1122282 260237 783847 752445 810620 1586615 823287 700054 430593 724970 141342 693355 1588955 1178619 1129732 2219190 174779 1082813 279140 533619 2012791 133839 262484 185205 1806264 131904 1831879 702094 631511 1490048 1035190 815590 953725 910905 1526559 1753573 1135161 932373 519988 307641 178833 1271116 2247650 2161559 1493870 1351492 2024051 1180724 1877434 765455 1448311 117146 500096 208497 2247198 489243 1006954 366142 228986 2171181 1463260 291335 581296 2195384 528965 1503678 804343 1917676 903863 323640 2171737 497652 2210594 1431571 2186901 668325 1843938 240759 2005530 1036507 860254 1441274 2186918 178897 1911188 1245353 394292 1506337 413924 1719039 2044351 277935 254117 590463 907238 1926343 1855802 368715 2136527 2194916 1747839 659197 1793721 1292242 714450 1613819 1385040 1152589 593318 602726 1502475 1973479 578935 1776494 1584912 2030100 1536869 2185348 634569 767883 1589172 2251566 1752498 1717328 1388289 2028137 318236 2194469 1128122 1844298 2125937 32559 2048122 340282 2151189 275492 2056118 858163 1659099 434096 
728790,2128412 1490240 936788 50931 
732729,1193487 1529911 1472555 622575 1275777 1499765 1266360 449898 2249585 1969552 1947634 1941151 1884467 1865493 1788847 1785935 1685450 1648120 1620805 1596449 1583278 1573637 1568635 1513611 1513570 1503523 1476404 1439450 1397423 1394776 1359665 1331614 1320000 1315586 1294362 1223698 1177140 1164916 979290 876761 788359 765945 740365 663834 641560 549383 536231 515201 489854 479844 473526 448072 405361 386922 269171 267321 248285 166514 166255 126274 55411 30235 25457 14879 
734148,1704012 742993 2243078 490583 1159920 704362 2194080 1060519 1075775 254936 1323727 904722 247221 124644 2234630 2187200 2151988 2095431 2079014 2018559 2006572 1979213 1969684 1937073 1908745 1854287 1804807 1783128 1758503 1743902 1731095 1730503 1720962 1646120 1565301 1544417 1537894 1460872 1384380 1353351 1350395 1311241 1305534 1298829 1237787 1207608 1202042 1194810 1123495 1114311 1097938 1069591 1035031 1027424 914311 888548 829960 782167 772447 762174 760739 650567 646306 615124 598319 586906 560377 558238 544340 536459 513218 508574 455095 428201 424959 403902 402628 285506 249576 220032 205332 185899 168515 158843 135706 131611 111231 69407 21691 927395 97986 
734349,2169480 1861391 1624846 1223603 
734850,1551393 636457 295921 2225320 2070107 1987595 1825851 1775230 1686942 1483227 1457186 1347886 1324577 1142135 1132433 1106833 971160 970513 946600 851070 822297 688071 679346 634320 595771 576369 227963 133601 128977 118963 45909 1000 836308 243694 1799560 
735026,2061199 1924282 1280505 757962 361566 
735588,2251010 2240962 2171821 2171294 2127751 2119523 2083062 2017693 2006998 1988909 1911006 1900066 1879366 1852814 1808966 1784166 1736990 1707215 1703032 1683831 1649008 1598787 1579823 1529317 1518260 1504376 1500112 1479593 1475292 1468663 1462046 1434416 1426912 1402414 1395038 1381273 1357335 1326321 1321008 1285238 1262582 1261291 1162757 1129158 1114505 1100533 1070369 1049461 970264 948520 942786 869285 863652 863362 854484 841428 810273 801204 789036 743772 706640 705167 700302 699509 682094 674208 669428 650946 619421 576923 489727 489081 481310 445177 422735 385624 376950 337906 229150 228053 225752 191864 154283 118172 83475 43671 25237 
736470,998173 504295 1097046 376661 135104 1525866 1825512 1392482 2100177 698880 
736503,1619736 1856749 142905 234737 409306 57206 1589513 1552963 682893 915474 1504284 2128018 536074 2011280 756702 16181 682246 203501 1213146 56197 53372 1831627 1799973 1743053 802673 697656 502418 1121753 892151 588341 335786 1407915 2183199 1089882 1212593 234148 868739 612370 1617276 1613872 950003 1375782 1014550 845524 577840 1262202 9954 677138 1985709 532832 349934 1633214 1493331 465868 2195285 1788553 936016 578892 402474 905620 1924052 175738 1937228 679435 138420 775681 1004709 1386978 1408998 483830 944211 1083686 1555631 1975431 331261 2030391 1835960 1948016 2106307 1025893 2156338 1180311 1266072 331563 578344 701105 1708585 55142 1523616 948796 1465049 1282855 725909 1565163 1286389 1964752 1871668 1700281 459436 1180228 945354 869191 124663 2223560 712250 1598831 1088797 1895117 1717017 1654236 310301 2010012 105704 1491451 921479 451264 1789646 1719862 549467 366501 1198376 29286 2134877 2096575 1982838 64066 909215 1616011 2185809 755341 2060310 403971 1556688 2147314 124203 1457092 1620567 871074 2102947 556551 222809 1673255 1752481 1524770 199303 2149017 344399 2088426 1182129 831431 2166010 1282077 2102452 611251 1564198 1482243 1405369 838397 1028997 1666221 1175045 525843 2189425 2101450 197550 125589 2238587 1096781 1071998 1993951 514602 579362 136596 451924 1064602 1071681 1698902 464804 21270 2237100 2212076 5368 1576230 2125706 866385 485478 24947 2010242 1734428 528824 899863 1427078 118663 1656615 1054693 1430620 393192 1246748 200761 1130023 2218196 1137903 869680 2281 480719 1480360 1726502 1260854 1476037 2232380 680274 1998601 309662 1191292 1511850 2089118 725309 2007329 416219 1104216 1299458 1198533 98559 68554 940732 432459 1329716 1676789 1511847 1577112 1426901 1394162 1243780 1241082 1340487 119042 290334 1307991 1731518 997231 326915 99613 1121456 1516378 1638826 1857517 2084300 423049 1852623 1846854 213493 1897300 171520 1340990 1955230 175768 583771 1440160 2005483 417311 590239 1692498 1042189 592782 1869415 1600498 406201 1508870 2253615 442278 115721 1761049 90064 1826024 1135074 1000501 1149888 1885559 1467187 976146 
